FIPS,Date,Province_State,Lat,Long_,Confirmed,Deaths,Testing_Rate,Mortality_Rate
1.0,04-18-2020,AL,32.3182,-86.9023,4788,153,1748.9244236144466,3.1954887218045114
2.0,04-18-2020,AK,61.3707,-152.4044,314,9,1615.2264579279931,2.8662420382165603
4.0,04-18-2020,AZ,33.7298,-111.4312,4724,180,701.2911753541181,3.8103302286198137
5.0,04-18-2020,AR,34.9697,-92.3731,1744,38,932.4352353219956,2.178899082568808
6.0,04-18-2020,CA,36.1162,-119.6816,30639,1127,641.7313335689958,3.67505466888606
8.0,04-18-2020,CO,39.0598,-105.3111,9047,389,764.2214415757146,4.299767878854869
9.0,04-18-2020,CT,41.5978,-72.7554,17550,1086,1555.611091056625,6.188034188034188
10.0,04-18-2020,DE,39.3185,-75.5071,2538,87,1439.465825395065,3.4278959810874703
12.0,04-18-2020,FL,27.7663,-81.6868,25492,748,1916.1096906997232,2.934253883571317
13.0,04-18-2020,GA,33.0406,-83.6431,17669,673,731.8781311662345,3.808930895919407
15.0,04-18-2020,HI,21.0943,-157.4983,574,9,1578.1339835257588,1.56794425087108
16.0,04-18-2020,ID,44.2405,-114.4788,1655,43,1031.2965500711891,2.598187311178248
17.0,04-18-2020,IL,40.3495,-88.9861,29160,1259,1170.825347341132,4.3175582990397805
18.0,04-18-2020,IN,39.8494,-86.2583,10641,665,869.086982659214,6.249412649187106
19.0,04-18-2020,IA,42.0115,-93.2105,2513,74,875.6014107611173,2.9446876243533624
20.0,04-18-2020,KS,38.5266,-96.7265,1821,86,724.875414601179,4.72267984623833
21.0,04-18-2020,KY,37.6681,-84.6701,2707,144,893.7567022258912,5.319541928333949
22.0,04-18-2020,LA,31.1695,-91.8678,23580,1267,3001.762351797786,5.373197625106022
23.0,04-18-2020,ME,44.6939,-69.3819,847,32,1271.117864815001,3.7780401416765055
24.0,04-18-2020,MD,39.0639,-76.8021,12326,421,1099.8875210635106,3.4155443777381147
25.0,04-18-2020,MA,42.2302,-71.5301,36372,1404,2284.5455822250506,3.860112174199934
26.0,04-18-2020,MI,43.3266,-84.5361,30791,2308,1251.7102807879096,7.495696794517879
27.0,04-18-2020,MN,45.6945,-93.9002,2209,121,894.9455831520247,5.4775916704391125
28.0,04-18-2020,MS,32.7416,-89.6787,3974,152,1338.9375401957582,3.824861600402617
29.0,04-18-2020,MO,38.4561,-92.2884,5652,197,917.474250169299,3.48549186128804
30.0,04-18-2020,MT,46.9219,-110.4544,426,10,1220.4571200260511,2.347417840375587
31.0,04-18-2020,NE,41.1254,-98.2681,1249,24,896.6925243497553,1.9215372297838271
32.0,04-18-2020,NV,38.3135,-117.0554,3626,151,1019.3599158284708,4.164368450082736
33.0,04-18-2020,NH,43.4525,-71.5639,1342,38,1024.3353183139652,2.831594634873323
34.0,04-18-2020,NJ,40.2989,-74.521,81420,4070,1829.909065219276,4.998771800540408
35.0,04-18-2020,NM,34.8405,-106.2485,1798,53,2135.6698787970013,2.947719688542825
36.0,04-18-2020,NY,42.1657,-74.9481,241712,17634,3537.93437824806,7.295459058714504
37.0,04-18-2020,NC,35.6301,-79.8064,6328,187,768.420654626117,2.9551201011378003
38.0,04-18-2020,ND,47.5289,-99.784,584,9,2137.634436972517,1.7045454545454546
39.0,04-18-2020,OH,40.3888,-82.7649,10222,587,704.8414782358111,5.742516141655253
40.0,04-18-2020,OK,35.5653,-96.9289,2465,136,971.5570229279364,5.517241379310345
41.0,04-18-2020,OR,44.572,-122.0709,1844,72,937.9162950322354,3.904555314533624
42.0,04-18-2020,PA,40.5908,-77.2098,31671,1081,1223.1581862541857,3.413217138707335
44.0,04-18-2020,RI,41.6809,-71.5118,4491,175,3098.660418875152,3.89668225339568
45.0,04-18-2020,SC,33.8569,-80.945,4248,119,770.499853669909,2.8013182674199624
46.0,04-18-2020,SD,44.2998,-99.4388,1542,7,1584.4716344246167,0.4539559014267185
47.0,04-18-2020,TN,35.7478,-86.6923,6834,145,1379.8473677323852,2.1217442200760903
48.0,04-18-2020,TX,31.0545,-97.5635,13393,501,766.7712252585551,3.740760098558949
49.0,04-18-2020,UT,40.15,-111.8624,2917,25,2091.64229371621,0.8570449091532396
50.0,04-18-2020,VT,44.0459,-72.7107,803,38,2058.006095733478,4.732254047322541
51.0,04-18-2020,VA,37.7693,-78.17,8053,258,656.7533763403873,3.203774990686701
53.0,04-18-2020,WA,47.4009,-121.4905,11776,666,1743.5418403283015,5.655570652173913
54.0,04-18-2020,WV,38.4912,-80.9545,785,16,1469.3899764020807,2.038216560509554
55.0,04-18-2020,WI,44.2685,-89.6165,4199,212,8.94660205680305e-08,5.048821147892356
56.0,04-18-2020,WY,42.756,-107.3025,309,2,1311.6402542032015,0.6472491909385113
1.0,04-19-2020,AL,32.3182,-86.9023,4978,157,1768.462744114285,3.153877059059864
2.0,04-19-2020,AK,61.3707,-152.4044,319,9,1655.3770897149138,2.8213166144200628
4.0,04-19-2020,AZ,33.7298,-111.4312,4933,184,728.0129176611757,3.729981755524022
5.0,04-19-2020,AR,34.9697,-92.3731,1781,39,935.0617046481168,2.18978102189781
6.0,04-19-2020,CA,36.1162,-119.6816,31304,1161,716.4240924572199,3.705596728852543
8.0,04-19-2020,CO,39.0598,-105.3111,9730,420,787.1443790363296,4.316546762589928
9.0,04-19-2020,CT,41.5978,-72.7554,17962,1127,1632.77177966318,6.27435697583788
10.0,04-19-2020,DE,39.3185,-75.5071,2538,91,1519.2592866444024,3.5855003940110324
12.0,04-19-2020,FL,27.7663,-81.6868,26314,774,1953.213227259464,2.9414000152010336
13.0,04-19-2020,GA,33.0406,-83.6431,18301,687,788.3410772222755,3.7538932298781487
15.0,04-19-2020,HI,21.0943,-157.4983,580,10,1657.7364093160973,1.7241379310344829
16.0,04-19-2020,ID,44.2405,-114.4788,1668,44,1047.440634785411,2.6378896882494005
17.0,04-19-2020,IL,40.3495,-88.9861,30357,1290,1221.2187937049605,4.249431762031821
18.0,04-19-2020,IN,39.8494,-86.2583,11211,702,934.3223725449626,6.2617072518062615
19.0,04-19-2020,IA,42.0115,-93.2105,2902,75,936.7679711589938,2.584424534803584
20.0,04-19-2020,KS,38.5266,-96.7265,1905,93,743.4935090925196,4.881889763779528
21.0,04-19-2020,KY,37.6681,-84.6701,2960,146,941.3423234811526,4.9324324324324325
22.0,04-19-2020,LA,31.1695,-91.8678,23928,1296,3078.0033176239967,5.4162487462387165
23.0,04-19-2020,ME,44.6939,-69.3819,867,34,1272.8214336212932,3.92156862745098
24.0,04-19-2020,MD,39.0639,-76.8021,12847,461,1142.3047834254671,3.5883863937105938
25.0,04-19-2020,MA,42.2302,-71.5301,38077,1706,2363.729447889586,4.480394989101032
26.0,04-19-2020,MI,43.3266,-84.5361,31424,2391,1376.3955709234506,7.608834012219959
27.0,04-19-2020,MN,45.6945,-93.9002,2356,134,924.219126217086,5.687606112054329
28.0,04-19-2020,MS,32.7416,-89.6787,4274,159,1349.299497168768,3.720168460458587
29.0,04-19-2020,MO,38.4561,-92.2884,5808,199,920.0342147803482,3.426308539944904
30.0,04-19-2020,MT,46.9219,-110.4544,433,10,1258.448452459448,2.3094688221709005
31.0,04-19-2020,NE,41.1254,-98.2681,1474,28,955.5672693132766,1.899592944369064
32.0,04-19-2020,NV,38.3135,-117.0554,3728,158,1047.4369815728924,4.238197424892704
33.0,04-19-2020,NH,43.4525,-71.5639,1390,38,1069.0507026860855,2.733812949640288
34.0,04-19-2020,NJ,40.2989,-74.521,85301,4362,1921.6882322940623,5.113656346349984
35.0,04-19-2020,NM,34.8405,-106.2485,1845,55,2196.77811473596,2.9810298102981028
36.0,04-19-2020,NY,42.1657,-74.9481,247815,18271,3662.618375810486,7.372838609446563
37.0,04-19-2020,NC,35.6301,-79.8064,6601,200,794.2427183242378,3.0298439630359035
38.0,04-19-2020,ND,47.5289,-99.784,626,9,2247.624575787658,1.5384615384615383
39.0,04-19-2020,OH,40.3888,-82.7649,11602,618,778.5044738344673,5.326667815893812
40.0,04-19-2020,OK,35.5653,-96.9289,2567,140,972.3498851990112,5.453837164004675
41.0,04-19-2020,OR,44.572,-122.0709,1910,74,974.2270794100632,3.87434554973822
42.0,04-19-2020,PA,40.5908,-77.2098,32938,1320,1261.9983146768575,4.00752929746797
44.0,04-19-2020,RI,41.6809,-71.5118,4706,186,3275.4651152912,3.95240118997025
45.0,04-19-2020,SC,33.8569,-80.945,4377,120,803.178587195373,2.7416038382453736
46.0,04-19-2020,SD,44.2998,-99.4388,1635,7,1639.0992156457742,0.4281345565749235
47.0,04-19-2020,TN,35.7478,-86.6923,7111,148,1479.0411290053555,2.0812825200393754
48.0,04-19-2020,TX,31.0545,-97.5635,13673,521,794.9249063316894,3.8104293132450815
49.0,04-19-2020,UT,40.15,-111.8624,3069,27,2217.641898724372,0.8797653958944281
50.0,04-19-2020,VT,44.0459,-72.7107,813,38,2084.210216003839,4.674046740467404
51.0,04-19-2020,VA,37.7693,-78.17,8542,277,692.189300172121,3.242800280964645
53.0,04-19-2020,WA,47.4009,-121.4905,12255,690,1797.5726027607743,5.630354957160343
54.0,04-19-2020,WV,38.4912,-80.9545,890,18,1514.0612457464033,2.02247191011236
55.0,04-19-2020,WI,44.2685,-89.6165,4346,220,9.288383517958297e-08,5.062126092959042
56.0,04-19-2020,WY,42.756,-107.3025,313,2,1464.2828412838871,0.6389776357827476
1.0,04-20-2020,AL,32.3182,-86.9023,5163,163,1817.3289402704568,3.1570792175092
2.0,04-20-2020,AK,61.3707,-152.4044,321,9,1693.6874842116006,2.803738317757009
4.0,04-20-2020,AZ,33.7298,-111.4312,5068,191,748.7583319972463,3.768745067087608
5.0,04-20-2020,AR,34.9697,-92.3731,1973,41,1025.5976473014766,2.078053725291434
6.0,04-20-2020,CA,36.1162,-119.6816,33559,1201,740.9085043033904,3.575791888912065
8.0,04-20-2020,CO,39.0598,-105.3111,9730,420,815.1848314034714,4.316546762589928
9.0,04-20-2020,CT,41.5978,-72.7554,19815,1331,1761.5973132036777,6.717133484733788
10.0,04-20-2020,DE,39.3185,-75.5071,2745,101,1691.3749121963842,3.6794171220400727
12.0,04-20-2020,FL,27.7663,-81.6868,27059,822,2034.893154711784,3.0378062751764663
13.0,04-20-2020,GA,33.0406,-83.6431,19407,775,831.6868672513236,3.993404441696295
15.0,04-20-2020,HI,21.0943,-157.4983,584,10,1707.5320705247827,1.7123287671232876
16.0,04-20-2020,ID,44.2405,-114.4788,1672,45,1083.2059916907638,2.691387559808613
17.0,04-20-2020,IL,40.3495,-88.9861,31513,1349,1264.1648487732211,4.280773014311554
18.0,04-20-2020,IN,39.8494,-86.2583,11688,740,987.7606855996506,6.331279945242985
19.0,04-20-2020,IA,42.0115,-93.2105,3159,79,985.2280657973612,2.5007913896802787
20.0,04-20-2020,KS,38.5266,-96.7265,2048,102,769.3701998943608,4.98046875
21.0,04-20-2020,KY,37.6681,-84.6701,3050,154,951.4787326742622,5.049180327868853
22.0,04-20-2020,LA,31.1695,-91.8678,24523,1328,3090.945792564537,5.415324389348775
23.0,04-20-2020,ME,44.6939,-69.3819,875,35,1273.5028611438102,4.0
24.0,04-20-2020,MD,39.0639,-76.8021,13684,582,1201.2952323905686,4.253142356036247
25.0,04-20-2020,MA,42.2302,-71.5301,38077,1706,2363.729447889586,4.480394989101032
26.0,04-20-2020,MI,43.3266,-84.5361,32000,2468,1428.3205805158336,7.7125
27.0,04-20-2020,MN,45.6945,-93.9002,2470,143,947.1446772086464,5.789473684210527
28.0,04-20-2020,MS,32.7416,-89.6787,4512,169,1776.522983165965,3.745567375886525
29.0,04-20-2020,MO,38.4561,-92.2884,5953,210,955.9419850579984,3.52763312615488
30.0,04-20-2020,MT,46.9219,-110.4544,433,10,1276.116154168596,2.3094688221709005
31.0,04-20-2020,NE,41.1254,-98.2681,1648,33,1028.0133641737343,2.00242718446602
32.0,04-20-2020,NV,38.3135,-117.0554,3830,159,1072.265461198125,4.151436031331593
33.0,04-20-2020,NH,43.4525,-71.5639,1447,42,1116.634343621549,2.902557014512785
34.0,04-20-2020,NJ,40.2989,-74.521,88722,4496,2004.6520058679223,5.067514258019432
35.0,04-20-2020,NM,34.8405,-106.2485,1971,58,2221.365334299231,2.942668696093353
36.0,04-20-2020,NY,42.1657,-74.9481,253060,18598,3759.3266127059296,7.3492452382834115
37.0,04-20-2020,NC,35.6301,-79.8064,6895,218,801.4216755101269,3.161711385061639
38.0,04-20-2020,ND,47.5289,-99.784,644,9,2431.8209551827285,1.4354066985645932
39.0,04-20-2020,OH,40.3888,-82.7649,12919,661,809.3532584084641,5.116495084758882
40.0,04-20-2020,OK,35.5653,-96.9289,2680,143,974.5644315423576,5.335820895522388
41.0,04-20-2020,OR,44.572,-122.0709,1957,75,999.3576360206974,3.832396525293817
42.0,04-20-2020,PA,40.5908,-77.2098,33833,1397,1294.5544296852663,4.129104720243549
44.0,04-20-2020,RI,41.6809,-71.5118,5090,196,3500.2232477880534,3.850687622789784
45.0,04-20-2020,SC,33.8569,-80.945,4446,123,803.178587195373,2.766531713900135
46.0,04-20-2020,SD,44.2998,-99.4388,1685,7,1674.9740451044447,0.4154302670623145
47.0,04-20-2020,TN,35.7478,-86.6923,7361,152,1533.7408828031498,2.064936829235158
48.0,04-20-2020,TX,31.0545,-97.5635,14577,542,828.3560429977323,3.71818618371407
49.0,04-20-2020,UT,40.15,-111.8624,3213,28,2383.5943001142405,0.8714596949891068
50.0,04-20-2020,VT,44.0459,-72.7107,816,38,2125.9730326847266,4.65686274509804
51.0,04-20-2020,VA,37.7693,-78.17,8990,300,717.5079009969357,3.337041156840934
53.0,04-20-2020,WA,47.4009,-121.4905,12114,709,1836.4630951613,5.852732375763579
54.0,04-20-2020,WV,38.4912,-80.9545,902,24,1674.605706131075,2.660753880266076
55.0,04-20-2020,WI,44.2685,-89.6165,4499,230,9.516123325743152e-08,5.112247166036897
56.0,04-20-2020,WY,42.756,-107.3025,317,2,1485.399404714021,0.6309148264984227
1.0,04-21-2020,AL,32.3182,-86.9023,5404,183,1872.8438759704152,3.386380458919319
2.0,04-21-2020,AK,61.3707,-152.4044,329,9,1860.1453118282088,2.735562310030395
4.0,04-21-2020,AZ,33.7298,-111.4312,5256,208,757.7159546112316,3.95738203957382
5.0,04-21-2020,AR,34.9697,-92.3731,1990,42,1059.8962467367085,2.110552763819096
6.0,04-21-2020,CA,36.1162,-119.6816,35750,1289,765.392916149561,3.6055944055944056
8.0,04-21-2020,CO,39.0598,-105.3111,10473,483,837.6136639765597,4.611859066170152
9.0,04-21-2020,CT,41.5978,-72.7554,20360,1423,1800.4721639520185,6.989194499017682
10.0,04-21-2020,DE,39.3185,-75.5071,2931,106,1710.4760496383108,3.616513135448652
12.0,04-21-2020,FL,27.7663,-81.6868,27869,867,2129.269950553916,3.1109835300871937
13.0,04-21-2020,GA,33.0406,-83.6431,19881,798,869.2828061798176,4.013882601478799
15.0,04-21-2020,HI,21.0943,-157.4983,586,10,1744.331417318719,1.706484641638225
16.0,04-21-2020,ID,44.2405,-114.4788,1736,48,1096.555907896755,2.7649769585253456
17.0,04-21-2020,IL,40.3495,-88.9861,33059,1468,1320.736051074448,4.4405456910372365
18.0,04-21-2020,IN,39.8494,-86.2583,12097,790,1027.8738030627778,6.530544763164421
19.0,04-21-2020,IA,42.0115,-93.2105,3641,83,1053.7208767232428,2.279593518264213
20.0,04-21-2020,KS,38.5266,-96.7265,2164,109,783.3132662535145,5.036968576709796
21.0,04-21-2020,KY,37.6681,-84.6701,3204,171,958.7231980341792,5.337078651685394
22.0,04-21-2020,LA,31.1695,-91.8678,24854,1405,3098.145724002048,5.653013599420617
23.0,04-21-2020,ME,44.6939,-69.3819,888,36,1274.6101808679002,4.054054054054054
24.0,04-21-2020,MD,39.0639,-76.8021,14193,652,1238.9508583985255,4.593813851898823
25.0,04-21-2020,MA,42.2302,-71.5301,41199,1961,2555.0382501050444,4.75982426757931
26.0,04-21-2020,MI,43.3266,-84.5361,32667,2575,1471.346670165988,7.882572626809931
27.0,04-21-2020,MN,45.6945,-93.9002,2567,160,964.268082578886,6.2329567588624855
28.0,04-21-2020,MS,32.7416,-89.6787,4716,183,1808.6450497822952,3.880407124681934
29.0,04-21-2020,MO,38.4561,-92.2884,6162,226,974.8345238875418,3.667640376501136
30.0,04-21-2020,MT,46.9219,-110.4544,437,12,1298.056437336819,2.745995423340961
31.0,04-21-2020,NE,41.1254,-98.2681,1685,33,1073.3823213171158,1.9584569732937684
32.0,04-21-2020,NV,38.3135,-117.0554,3937,163,1095.73483846737,4.1402082804165605
33.0,04-21-2020,NH,43.4525,-71.5639,1490,42,1160.3936424725548,2.8187919463087248
34.0,04-21-2020,NJ,40.2989,-74.521,92387,4753,2080.8606886364737,5.144663210191911
35.0,04-21-2020,NM,34.8405,-106.2485,1971,58,2324.091937011141,2.942668696093353
36.0,04-21-2020,NY,42.1657,-74.9481,258361,19037,3851.041084394336,7.368372161433034
37.0,04-21-2020,NC,35.6301,-79.8064,7134,245,840.2102264850081,3.43425848051584
38.0,04-21-2020,ND,47.5289,-99.784,676,13,2471.397616825358,2.018633540372671
39.0,04-21-2020,OH,40.3888,-82.7649,13725,699,843.3880503245969,5.092896174863388
40.0,04-21-2020,OK,35.5653,-96.9289,2807,164,1212.3684327081387,5.842536515853224
41.0,04-21-2020,OR,44.572,-122.0709,2004,78,1026.3848384132662,3.8922155688622753
42.0,04-21-2020,PA,40.5908,-77.2098,35077,1651,1325.5296108511486,4.706787923710694
44.0,04-21-2020,RI,41.6809,-71.5118,5500,214,3712.898624736988,3.890909090909091
45.0,04-21-2020,SC,33.8569,-80.945,4439,124,818.992157699195,2.7934219418788016
46.0,04-21-2020,SD,44.2998,-99.4388,1755,8,1741.4240133063004,0.4558404558404558
47.0,04-21-2020,TN,35.7478,-86.6923,7649,157,1647.8776845872972,2.052555889658779
48.0,04-21-2020,TX,31.0545,-97.5635,15270,574,893.6389953238611,3.759004584151932
49.0,04-21-2020,UT,40.15,-111.8624,3297,32,2524.807371692205,0.9705793145283592
50.0,04-21-2020,VT,44.0459,-72.7107,818,40,2147.263880404395,4.88997555012225
51.0,04-21-2020,VA,37.7693,-78.17,9630,324,737.982833432188,3.364485981308411
53.0,04-21-2020,WA,47.4009,-121.4905,12392,725,1867.8430599081807,5.850548741123306
54.0,04-21-2020,WV,38.4912,-80.9545,908,26,1720.561935845708,2.8634361233480177
55.0,04-21-2020,WI,44.2685,-89.6165,4625,244,9.86065277854588e-08,5.275675675675676
56.0,04-21-2020,WY,42.756,-107.3025,443,2,1532.6602847719412,0.4514672686230248
1.0,04-22-2020,AL,32.3182,-86.9023,5692,196,1963.030152849628,3.443429374560787
2.0,04-22-2020,AK,61.3707,-152.4044,335,9,2034.1313829048647,2.6865671641791047
4.0,04-22-2020,AZ,33.7298,-111.4312,5473,231,777.6233091628649,4.220719897679517
5.0,04-22-2020,AR,34.9697,-92.3731,2276,42,1147.6512218682926,1.845342706502636
6.0,04-22-2020,CA,36.1162,-119.6816,37745,1414,1186.7976990773968,3.743542191018678
8.0,04-22-2020,CO,39.0598,-105.3111,10891,506,859.4601586464914,4.646038013038289
9.0,04-22-2020,CT,41.5978,-72.7554,22469,1544,1961.0763453264767,6.871689883839958
10.0,04-22-2020,DE,39.3185,-75.5071,3200,119,1699.8985380441256,3.71875
12.0,04-22-2020,FL,27.7663,-81.6868,28309,893,2225.1739091506706,3.1544738422409835
13.0,04-22-2020,GA,33.0406,-83.6431,21214,848,927.787294564872,3.997360233807863
15.0,04-22-2020,HI,21.0943,-157.4983,592,12,1789.959782057458,2.027027027027027
16.0,04-22-2020,ID,44.2405,-114.4788,1766,51,1100.9023922428914,2.887882219705549
17.0,04-22-2020,IL,40.3495,-88.9861,35107,1565,1400.3992790175373,4.457800438658957
18.0,04-22-2020,IN,39.8494,-86.2583,12438,841,1061.5841029194098,6.761537224634186
19.0,04-22-2020,IA,42.0115,-93.2105,3748,90,1077.7219787134266,2.40128068303095
20.0,04-22-2020,KS,38.5266,-96.7265,2331,112,828.5052048646538,4.804804804804805
21.0,04-22-2020,KY,37.6681,-84.6701,3378,185,973.5626674004608,5.476613380698638
22.0,04-22-2020,LA,31.1695,-91.8678,25258,1473,3106.9335557263817,5.8318156623644
23.0,04-22-2020,ME,44.6939,-69.3819,907,39,1506.8917876058556,4.299889746416759
24.0,04-22-2020,MD,39.0639,-76.8021,14775,698,1287.6440584284749,4.7241962774957695
25.0,04-22-2020,MA,42.2302,-71.5301,42944,2182,2629.1957250328246,5.081035767511177
26.0,04-22-2020,MI,43.3266,-84.5361,33966,2813,1483.8854868405808,8.281811222987693
27.0,04-22-2020,MN,45.6945,-93.9002,2722,179,997.5647161618664,6.576047024246877
28.0,04-22-2020,MS,32.7416,-89.6787,4894,193,1859.4531788066204,3.943604413567634
29.0,04-22-2020,MO,38.4561,-92.2884,6376,241,992.5153461345216,3.779799247176913
30.0,04-22-2020,MT,46.9219,-110.4544,439,14,1337.5489470396208,3.1890660592255125
31.0,04-22-2020,NE,41.1254,-98.2681,1813,38,1093.5098788937316,2.095973524544953
32.0,04-22-2020,NV,38.3135,-117.0554,4081,172,1123.3478204804792,4.214653271257045
33.0,04-22-2020,NH,43.4525,-71.5639,1588,48,1228.9376198324496,3.022670025188917
34.0,04-22-2020,NJ,40.2989,-74.521,95914,5150,2157.789914424258,5.369393414934212
35.0,04-22-2020,NM,34.8405,-106.2485,2210,71,2451.34579045812,3.2126696832579187
36.0,04-22-2020,NY,42.1657,-74.9481,263292,19361,3973.554395417834,7.353432690700819
37.0,04-22-2020,NC,35.6301,-79.8064,7495,265,910.8402757647176,3.535690460306871
38.0,04-22-2020,ND,47.5289,-99.784,709,14,2570.66907644562,2.061855670103093
39.0,04-22-2020,OH,40.3888,-82.7649,14117,742,877.0290660523758,5.25607423673585
40.0,04-22-2020,OK,35.5653,-96.9289,2894,170,1255.265015581111,5.874222529371113
41.0,04-22-2020,OR,44.572,-122.0709,2059,78,1027.807322749717,3.788246721709568
42.0,04-22-2020,PA,40.5908,-77.2098,36420,1715,1361.009261809556,4.70895112575508
44.0,04-22-2020,RI,41.6809,-71.5118,5841,232,3938.411929455586,3.9719226159904126
45.0,04-22-2020,SC,33.8569,-80.945,4761,140,855.3812270894201,2.940558706154169
46.0,04-22-2020,SD,44.2998,-99.4388,1858,9,1827.170291292744,0.4843918191603875
47.0,04-22-2020,TN,35.7478,-86.6923,8148,166,1751.4279286188778,2.037309769268532
48.0,04-22-2020,TX,31.0545,-97.5635,16029,596,943.167894309576,3.718260652567222
49.0,04-22-2020,UT,40.15,-111.8624,3445,32,2667.939573227369,0.9288824383164006
50.0,04-22-2020,VT,44.0459,-72.7107,823,40,2204.7491692475,4.860267314702309
51.0,04-22-2020,VA,37.7693,-78.17,10266,349,737.982833432188,3.399571400740308
53.0,04-22-2020,WA,47.4009,-121.4905,12596,734,1921.0923035900985,5.827246744998412
54.0,04-22-2020,WV,38.4912,-80.9545,939,27,1952.8374192553576,2.8753993610223643
55.0,04-22-2020,WI,44.2685,-89.6165,4845,248,1.0324032870102093e-07,5.118679050567596
56.0,04-22-2020,WY,42.756,-107.3025,447,6,1533.062505027753,1.342281879194631
1.0,04-23-2020,AL,32.3182,-86.9023,5899,202,2050.911805285748,3.424309204949992
2.0,04-23-2020,AK,61.3707,-152.4044,337,9,2034.465971503089,2.6706231454005933
4.0,04-23-2020,AZ,33.7298,-111.4312,5772,249,806.4195929035295,4.313929313929314
5.0,04-23-2020,AR,34.9697,-92.3731,2599,45,1220.1495001790247,1.7314351673720665
6.0,04-23-2020,CA,36.1162,-119.6816,39593,1504,1229.568906021176,3.796125577753643
8.0,04-23-2020,CO,39.0598,-105.3111,11278,552,893.7122153139693,4.894484837737188
9.0,04-23-2020,CT,41.5978,-72.7554,23100,1639,2005.364505017408,7.095238095238095
10.0,04-23-2020,DE,39.3185,-75.5071,3308,133,1736.76578719279,4.02055622732769
12.0,04-23-2020,FL,27.7663,-81.6868,29648,987,2322.8052378143934,3.329060982191041
13.0,04-23-2020,GA,33.0406,-83.6431,21883,881,996.7263326315492,4.025956221724626
15.0,04-23-2020,HI,21.0943,-157.4983,596,12,1845.476646894376,2.0134228187919465
16.0,04-23-2020,ID,44.2405,-114.4788,1836,54,1123.3799255757694,2.9411764705882355
